system,topic,score
input.UDelInfoEXPint,t_399,0.3881
input.UDelInfoEXPint,t_400,0.4427
input.UDelInfoEXPint,t_404,0.1343
input.UDelInfoEXPint,t_408,0.1756
input.UDelInfoEXPint,t_414,0.4077
input.UDelInfoEXPint,t_416,0.6786
input.UDelInfoEXPint,t_419,0.233
input.UDelInfoEXPint,t_422,0.4346
input.UDelInfoEXPint,t_423,0.7972
input.UDelInfoEXPint,t_426,0.0166
input.UDelInfoEXPint,t_427,0.2043
input.UDelInfoEXPint,t_433,0.1211
input.UDelInfoEXPint,t_435,0.0811
input.UDelInfoEXPint,t_436,0.3827
input.UDelInfoEXPint,t_439,0.0227
input.UDelInfoEXPint,t_442,0.0322
input.UDelInfoEXPint,t_443,0.0269
input.UDelInfoEXPint,t_445,0.0903
input.UDelInfoEXPint,t_614,0.8288
input.UDelInfoEXPint,t_620,0.8222
input.UDelInfoEXPint,t_626,4e-04
input.UDelInfoEXPint,t_646,0.4818
input.UDelInfoEXPint,t_677,0.817
input.UDelInfoEXPint,t_690,5e-04
input.UDelInfoLOGint,t_307,0.4056
input.UDelInfoLOGint,t_310,0.2866
input.UDelInfoLOGint,t_321,0.1635
input.UDelInfoLOGint,t_325,0.2893
input.UDelInfoLOGint,t_330,0.1017
input.UDelInfoLOGint,t_336,0.6259
input.UDelInfoLOGint,t_341,0.1336
input.UDelInfoLOGint,t_344,0.0114
input.UDelInfoLOGint,t_345,0.4374
input.UDelInfoLOGint,t_347,0.0637
input.UDelInfoLOGint,t_350,0.2692
input.UDelInfoLOGint,t_353,0.2823
input.UDelInfoLOGint,t_354,0.0984
input.UDelInfoLOGint,t_355,0.127
input.UDelInfoLOGint,t_356,0.2006
input.UDelInfoLOGint,t_362,0.6434
input.UDelInfoLOGint,t_363,0.1459
input.UDelInfoLOGint,t_367,0.0063
input.UDelInfoLOGint,t_372,0.587
input.UDelInfoLOGint,t_375,0.473
input.UDelInfoLOGint,t_378,0.4709
input.UDelInfoLOGint,t_379,0.0189
input.UDelInfoLOGint,t_389,0.0604
input.UDelInfoLOGint,t_393,0.3243
input.UDelInfoLOGint,t_394,0.2486
input.UDelInfoLOGint,t_397,0.4016
input.UDelInfoLOGint,t_399,0.4181
input.UDelInfoLOGint,t_400,0.4256
input.UDelInfoLOGint,t_404,0.154
input.UDelInfoLOGint,t_408,0.1889
input.UDelInfoLOGint,t_414,0.4551
input.UDelInfoLOGint,t_416,0.6839
input.UDelInfoLOGint,t_419,0.1882
input.UDelInfoLOGint,t_422,0.4684
input.UDelInfoLOGint,t_423,0.786
input.UDelInfoLOGint,t_426,0.0289
input.UDelInfoLOGint,t_427,0.2061
input.UDelInfoLOGint,t_433,0.1567
input.UDelInfoLOGint,t_435,0.0743
input.UDelInfoLOGint,t_436,0.5016
input.UDelInfoLOGint,t_439,0.0227
input.UDelInfoLOGint,t_442,0.0233
input.UDelInfoLOGint,t_443,0.039
input.UDelInfoLOGint,t_445,0.1055
input.UDelInfoLOGint,t_614,0.7967
input.UDelInfoLOGint,t_620,0.8403
input.UDelInfoLOGint,t_626,0
input.UDelInfoLOGint,t_646,0.6435
input.UDelInfoLOGint,t_677,0.8333
input.UDelInfoLOGint,t_690,0.002
input.umass_baselnrm,t_307,0.406
input.umass_baselnrm,t_310,0.3162
input.umass_baselnrm,t_321,0.2851
input.umass_baselnrm,t_325,0.1395
input.umass_baselnrm,t_330,0
input.umass_baselnrm,t_336,0.6346
input.umass_baselnrm,t_341,0.1276
input.umass_baselnrm,t_344,0
input.umass_baselnrm,t_345,0.3124
input.umass_baselnrm,t_347,0.0963
input.umass_baselnrm,t_350,0.2842
input.umass_baselnrm,t_353,0.2377
input.umass_baselnrm,t_354,0.1235
input.umass_baselnrm,t_355,0.0609
input.umass_baselnrm,t_356,0.0627
input.umass_baselnrm,t_362,0.5178
input.umass_baselnrm,t_363,0.0692
input.umass_baselnrm,t_367,0.0097
input.umass_baselnrm,t_372,0.4111
input.umass_baselnrm,t_375,0.5623
input.umass_baselnrm,t_378,0.3626
input.umass_baselnrm,t_379,0.0234
input.umass_baselnrm,t_389,0.1178
input.umass_baselnrm,t_393,0.0776
input.umass_baselnrm,t_394,0.5689
input.umass_baselnrm,t_397,0.2809
input.umass_baselnrm,t_399,0.2698
input.umass_baselnrm,t_400,0.3015
input.umass_baselnrm,t_404,0.194
input.umass_baselnrm,t_408,0.171
input.umass_baselnrm,t_414,0.427
input.umass_baselnrm,t_416,0.7255
input.umass_baselnrm,t_419,0.3524
input.umass_baselnrm,t_422,0.4763
input.umass_baselnrm,t_423,0.8933
input.umass_baselnrm,t_426,0.0124
input.umass_baselnrm,t_427,0.1555
input.umass_baselnrm,t_433,0.1785
input.umass_baselnrm,t_435,0.015
input.umass_baselnrm,t_436,0.1491
input.umass_baselnrm,t_439,0.0152
input.umass_baselnrm,t_442,0.0088
input.umass_baselnrm,t_443,0.173
input.umass_baselnrm,t_445,0.1027
input.umass_baselnrm,t_614,0.7016
input.umass_baselnrm,t_620,0.8
input.umass_baselnrm,t_626,0.1611
input.umass_baselnrm,t_646,0.5894
input.umass_baselnrm,t_677,0.7901
input.umass_baselnrm,t_690,0.009
input.umass_erm,t_307,0.4297
input.umass_erm,t_310,0.3263
input.umass_erm,t_321,0.2632
input.umass_erm,t_325,0.1198
input.umass_erm,t_330,0.073
input.umass_erm,t_336,0.6433
input.umass_erm,t_341,0.1395
input.umass_erm,t_344,2e-04
input.umass_erm,t_345,0.3912
input.umass_erm,t_347,0.1056
input.umass_erm,t_350,0.296
input.umass_erm,t_353,0.2408
input.umass_erm,t_354,0.1428
input.umass_erm,t_355,0.0837
input.umass_erm,t_356,0.0435
input.umass_erm,t_362,0.6061
input.umass_erm,t_363,0.0856
input.umass_erm,t_367,0.0084
input.umass_erm,t_372,0.4864
input.umass_erm,t_375,0.5515
input.umass_erm,t_378,0.4011
input.umass_erm,t_379,0.0168
input.umass_erm,t_389,0.1445
input.umass_erm,t_393,0.1002
input.umass_erm,t_394,0.5654
input.umass_erm,t_397,0.335
input.umass_erm,t_399,0.2937
input.umass_erm,t_400,0.3192
input.umass_erm,t_404,0.199
input.umass_erm,t_408,0.1859
input.umass_erm,t_414,0.4166
input.umass_erm,t_416,0.7385
input.umass_erm,t_419,0.3829
input.umass_erm,t_422,0.4191
input.umass_erm,t_423,0.8966
input.umass_erm,t_426,0.0132
input.umass_erm,t_427,0.1723
input.umass_erm,t_433,0.1503
input.umass_erm,t_435,0.0185
input.umass_erm,t_436,0.1677
input.umass_erm,t_439,0.0134
input.umass_erm,t_442,0.0115
input.umass_erm,t_443,0.1879
input.umass_erm,t_445,0.1071
input.umass_erm,t_614,0.7574
input.umass_erm,t_620,0.8017
input.umass_erm,t_626,0.1571
input.umass_erm,t_646,0.6168
input.umass_erm,t_677,0.8209
input.umass_erm,t_690,0.0081
input.umass_letor_lm,t_307,0.401
input.umass_letor_lm,t_310,0.2237
input.umass_letor_lm,t_321,0.266
input.umass_letor_lm,t_325,0.2209
input.umass_letor_lm,t_330,0.0592
input.umass_letor_lm,t_336,0.6211
input.umass_letor_lm,t_341,0.0534
input.umass_letor_lm,t_344,1e-04
input.umass_letor_lm,t_345,0.3534
input.umass_letor_lm,t_347,0.1101
input.umass_letor_lm,t_350,0.2494
input.umass_letor_lm,t_353,0.1923
input.umass_letor_lm,t_354,0.0963
input.umass_letor_lm,t_355,0.0465
input.umass_letor_lm,t_356,0.0441
input.umass_letor_lm,t_362,0.3863
input.umass_letor_lm,t_363,0.0509
input.umass_letor_lm,t_367,0.0096
input.umass_letor_lm,t_372,0.4136
input.umass_letor_lm,t_375,0.5324
input.umass_letor_lm,t_378,0.2744
input.umass_letor_lm,t_379,0.0158
input.umass_letor_lm,t_389,0.1231
input.umass_letor_lm,t_393,0.0957
input.umass_letor_lm,t_394,0.5895
input.umass_letor_lm,t_397,0.4358
input.umass_letor_lm,t_399,0.2371
input.umass_letor_lm,t_400,0.2849
input.umass_letor_lm,t_404,0.1372
input.umass_letor_lm,t_408,0.1499
input.umass_letor_lm,t_414,0.4104
input.umass_letor_lm,t_416,0.6365
input.umass_letor_lm,t_419,0.3641
input.umass_letor_lm,t_422,0.422
input.umass_letor_lm,t_423,0.8706
input.umass_letor_lm,t_426,0.023
input.umass_letor_lm,t_427,0.1148
input.umass_letor_lm,t_433,0.1629
input.umass_letor_lm,t_435,0.0183
input.umass_letor_lm,t_436,0.1521
input.umass_letor_lm,t_439,0.0127
input.umass_letor_lm,t_442,0.0093
input.umass_letor_lm,t_443,0.1927
input.umass_letor_lm,t_445,0.0807
input.umass_letor_lm,t_614,0.7008
input.umass_letor_lm,t_620,0.6783
input.umass_letor_lm,t_626,0.177
input.umass_letor_lm,t_646,0.574
input.umass_letor_lm,t_677,0.6616
input.umass_letor_lm,t_690,0.0108
input.umass_letor_m,t_307,0.4024
input.umass_letor_m,t_310,0.2428
input.umass_letor_m,t_321,0.29
input.umass_letor_m,t_325,0.2135
input.umass_letor_m,t_330,0.0381
input.umass_letor_m,t_336,0.6741
input.umass_letor_m,t_341,0.0752
input.umass_letor_m,t_344,1e-04
input.umass_letor_m,t_345,0.4747
input.umass_letor_m,t_347,0.1166
input.umass_letor_m,t_350,0.3487
input.umass_letor_m,t_353,0.1809
input.umass_letor_m,t_354,0.1484
input.umass_letor_m,t_355,0.134
input.umass_letor_m,t_356,0.039
input.umass_letor_m,t_362,0.5625
input.umass_letor_m,t_363,0.0481
input.umass_letor_m,t_367,0.0061
input.umass_letor_m,t_372,0.461
input.umass_letor_m,t_375,0.5559
input.umass_letor_m,t_378,0.3569
input.umass_letor_m,t_379,0.0081
input.umass_letor_m,t_389,0.1536
input.umass_letor_m,t_393,0.1073
input.umass_letor_m,t_394,0.62
input.umass_letor_m,t_397,0.3541
input.umass_letor_m,t_399,0.2264
input.umass_letor_m,t_400,0.3007
input.umass_letor_m,t_404,0.1693
input.umass_letor_m,t_408,0.1552
input.umass_letor_m,t_414,0.3347
input.umass_letor_m,t_416,0.696
input.umass_letor_m,t_419,0.3032
input.umass_letor_m,t_422,0.4267
input.umass_letor_m,t_423,0.667
input.umass_letor_m,t_426,0.0224
input.umass_letor_m,t_427,0.1265
input.umass_letor_m,t_433,0.1629
input.umass_letor_m,t_435,0.0307
input.umass_letor_m,t_436,0.33
input.umass_letor_m,t_439,0.0135
input.umass_letor_m,t_442,0.0079
input.umass_letor_m,t_443,0.1877
input.umass_letor_m,t_445,0.0852
input.umass_letor_m,t_614,0.7257
input.umass_letor_m,t_620,0.5979
input.umass_letor_m,t_626,0.1582
input.umass_letor_m,t_646,0.5772
input.umass_letor_m,t_677,0.7807
input.umass_letor_m,t_690,0.009
input.UWatMDS_AFuse,t_307,0.5522
input.UWatMDS_AFuse,t_310,0.5085
input.UWatMDS_AFuse,t_321,0.4639
input.UWatMDS_AFuse,t_325,0.4177
input.UWatMDS_AFuse,t_330,0.4111
input.UWatMDS_AFuse,t_336,0.4709
input.UWatMDS_AFuse,t_341,0.1991
input.UWatMDS_AFuse,t_344,0.3656
input.UWatMDS_AFuse,t_345,0.4176
input.UWatMDS_AFuse,t_347,0.0839
input.UWatMDS_AFuse,t_350,0.5253
input.UWatMDS_AFuse,t_353,0.3308
input.UWatMDS_AFuse,t_354,0.3004
input.UWatMDS_AFuse,t_355,0.2853
input.UWatMDS_AFuse,t_356,0.0627
input.UWatMDS_AFuse,t_362,0.543
input.UWatMDS_AFuse,t_363,0.3407
input.UWatMDS_AFuse,t_367,0.3706
input.UWatMDS_AFuse,t_372,0.5157
input.UWatMDS_AFuse,t_375,0.6381
input.UWatMDS_AFuse,t_378,0.391
input.UWatMDS_AFuse,t_379,0.283
input.UWatMDS_AFuse,t_389,0.4382
input.UWatMDS_AFuse,t_393,0.392
input.UWatMDS_AFuse,t_394,0.643
input.UWatMDS_AFuse,t_397,0.6335
input.UWatMDS_AFuse,t_399,0.4471
input.UWatMDS_AFuse,t_400,0.4557
input.UWatMDS_AFuse,t_404,0.1176
input.UWatMDS_AFuse,t_408,0.3727
input.UWatMDS_AFuse,t_414,0.6135
input.UWatMDS_AFuse,t_416,0.7679
input.UWatMDS_AFuse,t_419,0.3692
input.UWatMDS_AFuse,t_422,0.4809
input.UWatMDS_AFuse,t_423,0.9226
input.UWatMDS_AFuse,t_426,0.5367
input.UWatMDS_AFuse,t_427,0.6337
input.UWatMDS_AFuse,t_433,0.2571
input.UWatMDS_AFuse,t_435,0.0484
input.UWatMDS_AFuse,t_436,0.5876
input.UWatMDS_AFuse,t_439,0.2114
input.UWatMDS_AFuse,t_442,0.2947
input.UWatMDS_AFuse,t_443,0.0553
input.UWatMDS_AFuse,t_445,0.3924
input.UWatMDS_AFuse,t_614,0.8945
input.UWatMDS_AFuse,t_620,0.5436
input.UWatMDS_AFuse,t_626,0.5965
input.UWatMDS_AFuse,t_646,0.5435
input.UWatMDS_AFuse,t_677,0.7603
input.UWatMDS_AFuse,t_690,0.2349
input.UWatMDS_AUnion,t_307,0.6201
input.UWatMDS_AUnion,t_310,0.4697
input.UWatMDS_AUnion,t_321,0.4145
input.UWatMDS_AUnion,t_325,0.1362
input.UWatMDS_AUnion,t_330,0.3995
input.UWatMDS_AUnion,t_336,0.4268
input.UWatMDS_AUnion,t_341,0.0852
input.UWatMDS_AUnion,t_344,0.5506
input.UWatMDS_AUnion,t_345,0.4677
input.UWatMDS_AUnion,t_347,0.0916
input.UWatMDS_AUnion,t_350,0.5129
input.UWatMDS_AUnion,t_353,0.2631
input.UWatMDS_AUnion,t_354,0.2733
input.UWatMDS_AUnion,t_355,0.1809
input.UWatMDS_AUnion,t_356,0.1622
input.UWatMDS_AUnion,t_362,0.5566
input.UWatMDS_AUnion,t_363,0.3446
input.UWatMDS_AUnion,t_367,0.3103
input.UWatMDS_AUnion,t_372,0.3368
input.UWatMDS_AUnion,t_375,0.5815
input.UWatMDS_AUnion,t_378,0.231
input.UWatMDS_AUnion,t_379,0.1679
input.UWatMDS_AUnion,t_389,0.4124
input.UWatMDS_AUnion,t_393,0.3812
input.UWatMDS_AUnion,t_394,0.6261
input.UWatMDS_AUnion,t_397,0.5729
input.UWatMDS_AUnion,t_399,0.4296
input.UWatMDS_AUnion,t_400,0.418
input.UWatMDS_AUnion,t_404,0.1475
input.UWatMDS_AUnion,t_408,0.2273
input.UWatMDS_AUnion,t_414,0.5033
input.UWatMDS_AUnion,t_416,0.6624
input.UWatMDS_AUnion,t_419,0.2574
input.UWatMDS_AUnion,t_422,0.4179
input.UWatMDS_AUnion,t_423,0.931
input.UWatMDS_AUnion,t_426,0.4665
input.UWatMDS_AUnion,t_427,0.63
input.UWatMDS_AUnion,t_433,0.3383
input.UWatMDS_AUnion,t_435,0.0495
input.UWatMDS_AUnion,t_436,0.4467
input.UWatMDS_AUnion,t_439,0.2139
input.UWatMDS_AUnion,t_442,0.2634
input.UWatMDS_AUnion,t_443,0.029
input.UWatMDS_AUnion,t_445,0.2977
input.UWatMDS_AUnion,t_614,0.8591
input.UWatMDS_AUnion,t_620,0.5635
input.UWatMDS_AUnion,t_626,0.6051
input.UWatMDS_AUnion,t_646,0.499
input.UWatMDS_AUnion,t_677,0.7709
input.UWatMDS_AUnion,t_690,0.2404
input.UWatMDS_AWgtd,t_307,0.6078
input.UWatMDS_AWgtd,t_310,0.454
input.UWatMDS_AWgtd,t_321,0.4388
input.UWatMDS_AWgtd,t_325,0.1299
input.UWatMDS_AWgtd,t_330,0.3703
input.UWatMDS_AWgtd,t_336,0.4312
input.UWatMDS_AWgtd,t_341,0.1638
input.UWatMDS_AWgtd,t_344,0.5222
input.UWatMDS_AWgtd,t_345,0.4698
input.UWatMDS_AWgtd,t_347,0.0421
input.UWatMDS_AWgtd,t_350,0.513
input.UWatMDS_AWgtd,t_353,0.3056
input.UWatMDS_AWgtd,t_354,0.2849
input.UWatMDS_AWgtd,t_355,0.1891
input.UWatMDS_AWgtd,t_356,0.1561
input.UWatMDS_AWgtd,t_362,0.5481
input.UWatMDS_AWgtd,t_363,0.3719
input.UWatMDS_AWgtd,t_367,0.3256
input.UWatMDS_AWgtd,t_372,0.3467
input.UWatMDS_AWgtd,t_375,0.6069
input.UWatMDS_AWgtd,t_378,0.2247
input.UWatMDS_AWgtd,t_379,0.1813
input.UWatMDS_AWgtd,t_389,0.3782
input.UWatMDS_AWgtd,t_393,0.3874
input.UWatMDS_AWgtd,t_394,0.6266
input.UWatMDS_AWgtd,t_397,0.5827
input.UWatMDS_AWgtd,t_399,0.3758
input.UWatMDS_AWgtd,t_400,0.4558
input.UWatMDS_AWgtd,t_404,0.1471
input.UWatMDS_AWgtd,t_408,0.2757
input.UWatMDS_AWgtd,t_414,0.5216
input.UWatMDS_AWgtd,t_416,0.6068
input.UWatMDS_AWgtd,t_419,0.2606
input.UWatMDS_AWgtd,t_422,0.4301
input.UWatMDS_AWgtd,t_423,0.9365
input.UWatMDS_AWgtd,t_426,0.5768
input.UWatMDS_AWgtd,t_427,0.6082
input.UWatMDS_AWgtd,t_433,0.354
input.UWatMDS_AWgtd,t_435,0.0616
input.UWatMDS_AWgtd,t_436,0.4498
input.UWatMDS_AWgtd,t_439,0.2177
input.UWatMDS_AWgtd,t_442,0.273
input.UWatMDS_AWgtd,t_443,0.0342
input.UWatMDS_AWgtd,t_445,0.2821
input.UWatMDS_AWgtd,t_614,0.8358
input.UWatMDS_AWgtd,t_620,0.5302
input.UWatMDS_AWgtd,t_626,0.5943
input.UWatMDS_AWgtd,t_646,0.5053
input.UWatMDS_AWgtd,t_677,0.7296
input.UWatMDS_AWgtd,t_690,0.2025
input.UWatMDS_BFuse,t_307,0.6187
input.UWatMDS_BFuse,t_310,0.456
input.UWatMDS_BFuse,t_321,0.4411
input.UWatMDS_BFuse,t_325,0.4374
input.UWatMDS_BFuse,t_330,0.3475
input.UWatMDS_BFuse,t_336,0.5148
input.UWatMDS_BFuse,t_341,0.1897
input.UWatMDS_BFuse,t_344,0.5775
input.UWatMDS_BFuse,t_345,0.4566
input.UWatMDS_BFuse,t_347,0.0516
input.UWatMDS_BFuse,t_350,0.4557
input.UWatMDS_BFuse,t_353,0.4236
input.UWatMDS_BFuse,t_354,0.2921
input.UWatMDS_BFuse,t_355,0.3122
input.UWatMDS_BFuse,t_356,0.0375
input.UWatMDS_BFuse,t_362,0.5872
input.UWatMDS_BFuse,t_363,0.3574
input.UWatMDS_BFuse,t_367,0.3827
input.UWatMDS_BFuse,t_372,0.4668
input.UWatMDS_BFuse,t_375,0.6396
input.UWatMDS_BFuse,t_378,0.3748
input.UWatMDS_BFuse,t_379,0.2864
input.UWatMDS_BFuse,t_389,0.377
input.UWatMDS_BFuse,t_393,0.4221
input.UWatMDS_BFuse,t_394,0.6225
input.UWatMDS_BFuse,t_397,0.6156
input.UWatMDS_BFuse,t_399,0.4334
input.UWatMDS_BFuse,t_400,0.4338
input.UWatMDS_BFuse,t_404,0.0994
input.UWatMDS_BFuse,t_408,0.3804
input.UWatMDS_BFuse,t_414,0.5643
input.UWatMDS_BFuse,t_416,0.7655
input.UWatMDS_BFuse,t_419,0.3484
input.UWatMDS_BFuse,t_422,0.4974
input.UWatMDS_BFuse,t_423,0.9237
input.UWatMDS_BFuse,t_426,0.6337
input.UWatMDS_BFuse,t_427,0.6621
input.UWatMDS_BFuse,t_433,0.3043
input.UWatMDS_BFuse,t_435,0.0596
input.UWatMDS_BFuse,t_436,0.6069
input.UWatMDS_BFuse,t_439,0.1432
input.UWatMDS_BFuse,t_442,0.2559
input.UWatMDS_BFuse,t_443,0.2044
input.UWatMDS_BFuse,t_445,0.2503
input.UWatMDS_BFuse,t_614,0.8947
input.UWatMDS_BFuse,t_620,0.6278
input.UWatMDS_BFuse,t_626,0.6235
input.UWatMDS_BFuse,t_646,0.5678
input.UWatMDS_BFuse,t_677,0.7786
input.UWatMDS_BFuse,t_690,0.2644
input.UWatMDS_BUnion,t_307,0.6325
input.UWatMDS_BUnion,t_310,0.4685
input.UWatMDS_BUnion,t_321,0.3646
input.UWatMDS_BUnion,t_325,0.1286
input.UWatMDS_BUnion,t_330,0.2958
input.UWatMDS_BUnion,t_336,0.498
input.UWatMDS_BUnion,t_341,0.0762
input.UWatMDS_BUnion,t_344,0.6122
input.UWatMDS_BUnion,t_345,0.4816
input.UWatMDS_BUnion,t_347,0.0368
input.UWatMDS_BUnion,t_350,0.5053
input.UWatMDS_BUnion,t_353,0.2707
input.UWatMDS_BUnion,t_354,0.2742
input.UWatMDS_BUnion,t_355,0.2196
input.UWatMDS_BUnion,t_356,0.0748
input.UWatMDS_BUnion,t_362,0.5697
input.UWatMDS_BUnion,t_363,0.3581
input.UWatMDS_BUnion,t_367,0.2359
input.UWatMDS_BUnion,t_372,0.3363
input.UWatMDS_BUnion,t_375,0.581
input.UWatMDS_BUnion,t_378,0.2266
input.UWatMDS_BUnion,t_379,0.1868
input.UWatMDS_BUnion,t_389,0.412
input.UWatMDS_BUnion,t_393,0.4148
input.UWatMDS_BUnion,t_394,0.633
input.UWatMDS_BUnion,t_397,0.1998
input.UWatMDS_BUnion,t_399,0.4063
input.UWatMDS_BUnion,t_400,0.3835
input.UWatMDS_BUnion,t_404,0.0601
input.UWatMDS_BUnion,t_408,0.2779
input.UWatMDS_BUnion,t_414,0.508
input.UWatMDS_BUnion,t_416,0.6633
input.UWatMDS_BUnion,t_419,0.2173
input.UWatMDS_BUnion,t_422,0.4133
input.UWatMDS_BUnion,t_423,0.9321
input.UWatMDS_BUnion,t_426,0.4652
input.UWatMDS_BUnion,t_427,0.6475
input.UWatMDS_BUnion,t_433,0.3367
input.UWatMDS_BUnion,t_435,0.0476
input.UWatMDS_BUnion,t_436,0.4534
input.UWatMDS_BUnion,t_439,0.1753
input.UWatMDS_BUnion,t_442,0.249
input.UWatMDS_BUnion,t_443,0.0284
input.UWatMDS_BUnion,t_445,0.3349
input.UWatMDS_BUnion,t_614,0.8437
input.UWatMDS_BUnion,t_620,0.5434
input.UWatMDS_BUnion,t_626,0.6266
input.UWatMDS_BUnion,t_646,0.5324
input.UWatMDS_BUnion,t_677,0.7535
input.UWatMDS_BUnion,t_690,0.2219
input.UWatMDS_BWgtd,t_307,0.5267
input.UWatMDS_BWgtd,t_310,0.4949
input.UWatMDS_BWgtd,t_321,0.4395
input.UWatMDS_BWgtd,t_325,0.5406
input.UWatMDS_BWgtd,t_330,0.2379
input.UWatMDS_BWgtd,t_336,0.508
input.UWatMDS_BWgtd,t_341,0.1914
input.UWatMDS_BWgtd,t_344,0.6174
input.UWatMDS_BWgtd,t_345,0.2913
input.UWatMDS_BWgtd,t_347,0.0125
input.UWatMDS_BWgtd,t_350,0.36
input.UWatMDS_BWgtd,t_353,0.3798
input.UWatMDS_BWgtd,t_354,0.2712
input.UWatMDS_BWgtd,t_355,0.2043
input.UWatMDS_BWgtd,t_356,0.136
input.UWatMDS_BWgtd,t_362,0.5544
input.UWatMDS_BWgtd,t_363,0.3483
input.UWatMDS_BWgtd,t_367,0.3799
input.UWatMDS_BWgtd,t_372,0.4284
input.UWatMDS_BWgtd,t_375,0.6433
input.UWatMDS_BWgtd,t_378,0.3113
input.UWatMDS_BWgtd,t_379,0.2618
input.UWatMDS_BWgtd,t_389,0.4265
input.UWatMDS_BWgtd,t_393,0.37
input.UWatMDS_BWgtd,t_394,0.541
input.UWatMDS_BWgtd,t_397,0.6316
input.UWatMDS_BWgtd,t_399,0.4067
input.UWatMDS_BWgtd,t_400,0.4068
input.UWatMDS_BWgtd,t_404,0.0771
input.UWatMDS_BWgtd,t_408,0.3683
input.UWatMDS_BWgtd,t_414,0.5043
input.UWatMDS_BWgtd,t_416,0.7761
input.UWatMDS_BWgtd,t_419,0.3136
input.UWatMDS_BWgtd,t_422,0.5207
input.UWatMDS_BWgtd,t_423,0.9218
input.UWatMDS_BWgtd,t_426,0.5505
input.UWatMDS_BWgtd,t_427,0.5514
input.UWatMDS_BWgtd,t_433,0.2757
input.UWatMDS_BWgtd,t_435,0.0564
input.UWatMDS_BWgtd,t_436,0.4859
input.UWatMDS_BWgtd,t_439,0.1587
input.UWatMDS_BWgtd,t_442,0.2486
input.UWatMDS_BWgtd,t_443,0.1182
input.UWatMDS_BWgtd,t_445,0.4587
input.UWatMDS_BWgtd,t_614,0.8521
input.UWatMDS_BWgtd,t_620,0.5947
input.UWatMDS_BWgtd,t_626,0.5953
input.UWatMDS_BWgtd,t_646,0.552
input.UWatMDS_BWgtd,t_677,0.6975
input.UWatMDS_BWgtd,t_690,0.2036
input.UWatMDS_HT10,t_307,0.1879
input.UWatMDS_HT10,t_310,0.5187
input.UWatMDS_HT10,t_321,0.531
input.UWatMDS_HT10,t_325,0.5121
input.UWatMDS_HT10,t_330,0.489
input.UWatMDS_HT10,t_336,0.2189
input.UWatMDS_HT10,t_341,0.1784
input.UWatMDS_HT10,t_344,0.3867
input.UWatMDS_HT10,t_345,0.4947
input.UWatMDS_HT10,t_347,0.4182
input.UWatMDS_HT10,t_350,0.7285
input.UWatMDS_HT10,t_353,0.388
input.UWatMDS_HT10,t_354,0.3869
input.UWatMDS_HT10,t_355,0.3638
input.UWatMDS_HT10,t_356,0.0417
input.UWatMDS_HT10,t_362,0.6062
input.UWatMDS_HT10,t_363,0.3147
input.UWatMDS_HT10,t_367,0.3753
input.UWatMDS_HT10,t_372,0.5908
input.UWatMDS_HT10,t_375,0.5118
input.UWatMDS_HT10,t_378,0.5387
input.UWatMDS_HT10,t_379,0.1747
input.UWatMDS_HT10,t_389,0.3471
input.UWatMDS_HT10,t_393,0.3471
input.UWatMDS_HT10,t_394,0.4671
input.UWatMDS_HT10,t_397,0.4102
input.UWatMDS_HT10,t_399,0.4931
input.UWatMDS_HT10,t_400,0.4235
input.UWatMDS_HT10,t_404,0.2635
input.UWatMDS_HT10,t_408,0.3713
input.UWatMDS_HT10,t_414,0.4747
input.UWatMDS_HT10,t_416,0.5003
input.UWatMDS_HT10,t_419,0.1991
input.UWatMDS_HT10,t_422,0.5439
input.UWatMDS_HT10,t_423,0.8662
input.UWatMDS_HT10,t_426,0.488
input.UWatMDS_HT10,t_427,0.2712
input.UWatMDS_HT10,t_433,0.2148
input.UWatMDS_HT10,t_435,0.0831
input.UWatMDS_HT10,t_436,0.5215
input.UWatMDS_HT10,t_439,0.3451
input.UWatMDS_HT10,t_442,0.3801
input.UWatMDS_HT10,t_443,0.1282
input.UWatMDS_HT10,t_445,0.4597
input.UWatMDS_HT10,t_614,0.5572
input.UWatMDS_HT10,t_620,0.6318
input.UWatMDS_HT10,t_626,0.4762
input.UWatMDS_HT10,t_646,0.5375
input.UWatMDS_HT10,t_677,0.4002
input.UWatMDS_HT10,t_690,0.2166
input.UWatMDS_TARSv2,t_307,0.1851
input.UWatMDS_TARSv2,t_310,0.6369
input.UWatMDS_TARSv2,t_321,0.4802
input.UWatMDS_TARSv2,t_325,0.4167
input.UWatMDS_TARSv2,t_330,0.4874
input.UWatMDS_TARSv2,t_336,0.3244
input.UWatMDS_TARSv2,t_341,0.2923
input.UWatMDS_TARSv2,t_344,0.3767
input.UWatMDS_TARSv2,t_345,0.5154
input.UWatMDS_TARSv2,t_347,0.3639
input.UWatMDS_TARSv2,t_350,0.7309
input.UWatMDS_TARSv2,t_353,0.4594
input.UWatMDS_TARSv2,t_354,0.4081
input.UWatMDS_TARSv2,t_355,0.3229
input.UWatMDS_TARSv2,t_356,0.5806
input.UWatMDS_TARSv2,t_362,0.4757
input.UWatMDS_TARSv2,t_363,0.3695
input.UWatMDS_TARSv2,t_367,0.4299
input.UWatMDS_TARSv2,t_372,0.6821
input.UWatMDS_TARSv2,t_375,0.5384
input.UWatMDS_TARSv2,t_378,0.4826
input.UWatMDS_TARSv2,t_379,0.1015
